technology_mode,year,published,pollutant,value_kg,unit,index_2019_100,ratio_to_2019,signal,signal_interpretation,accounting_method
historical,2021,1,HCL,15519254.655918468,kg,106.68844359134513,1.0668844359134513,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,H2SO4,24000732.541400496,kg,102.09236150830702,1.0209236150830703,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,HF,3393815.059891813,kg,104.80518926281425,1.0480518926281426,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,DIOX,1.9073222947674973,kg,106.89984774820832,1.068998477482083,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,PFAS,1108.8418668827287,kg,186.2381442536908,1.8623814425369078,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,CHL_SOLV,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,PB,234779486.17209455,kg,113.06468916253674,1.1306468916253674,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,HG,1080962.5937213383,kg,112.80769920505386,1.1280769920505387,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,AS,51814327.10133904,kg,112.94263046920659,1.1294263046920658,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,CD,58804.402842804266,kg,104.7376217547195,1.047376217547195,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,CR,785370.709202721,kg,103.32514481009254,1.0332514481009254,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,NI,1674222.265963471,kg,107.95893757645018,1.0795893757645019,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,MN,12883190.939978065,kg,108.30012404787493,1.0830012404787492,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,CU,3458104.555569455,kg,111.84376798130724,1.1184376798130724,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,ZN,127615715.98942962,kg,112.81892757588328,1.1281892757588328,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,SE,284340.3395026876,kg,108.41816032394303,1.0841816032394302,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,COB,164192.08338705715,kg,98.45718561775676,0.9845718561775677,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,SB,121787.64560143214,kg,108.76639955489989,1.0876639955489988,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,BE,19100.071902199415,kg,102.97524580699485,1.0297524580699484,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,TN,1579014692.2502315,kg,104.15938533583322,1.0415938533583322,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,NO3,56546948.447183,kg,100.03460704273954,1.0003460704273954,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,NH3_W,437779.8380176078,kg,100.9506387254504,1.009506387254504,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,TP,267587803.95876265,kg,103.91726788086342,1.0391726788086342,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,BOD,61061089.1970125,kg,105.53749826033172,1.0553749826033172,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,COD,74724732.23384395,kg,107.36278509791191,1.073627850979119,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,TSS,633196607.7187811,kg,117.03322306485846,1.1703322306485846,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,OIL,21928580.020522602,kg,109.59431614571787,1.0959431614571786,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,TDS,4336296599.15402,kg,112.18223544928337,1.1218223544928336,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,PATH,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,THERM,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,PEST,20467099.68245686,kg,104.16889324512519,1.041688932451252,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,SILICA,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,ASBEST,320.47017367362173,kg,102.14372877597171,1.021437287759717,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2021,1,PHARMA,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CO2,4116489768510.1294,kg,106.81854266162051,1.0681854266162052,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CH4,20728611042.396336,kg,103.66381994391654,1.0366381994391654,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,N2O,1255449916.545669,kg,100.81408012605766,1.0081408012605766,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,FGAS,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PM25,0.0,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PM10,0.0,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,NOX,5056248407.978193,kg,106.91138190186331,1.0691138190186331,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,SO2,1561915892.8846662,kg,104.78964334107759,1.0478964334107759,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CO,8412215505.931703,kg,113.23912034661467,1.1323912034661467,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,VOC,4011722806.0547585,kg,105.10675947475538,1.0510675947475538,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,NH3_AIR,2981295990.922867,kg,100.17778336854697,1.0017778336854697,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,H2S,7792356.160975624,kg,98.50672598478448,0.9850672598478448,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,BENZ,40659230.01676946,kg,106.64976742194992,1.0664976742194991,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,TXYL,149615871.37762475,kg,110.93969186347252,1.1093969186347252,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,MEOH,67703338.530545,kg,100.43071002018505,1.0043071002018504,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,FORM,67213190.16677931,kg,107.4959301580414,1.074959301580414,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,STYR,12848667.060341926,kg,94.65801458233159,0.9465801458233158,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,ETO,96059.28275674526,kg,99.85156671335496,0.9985156671335496,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PHEN,3680617.466163911,kg,103.98454200790577,1.0398454200790577,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CYAN,4241158.205403929,kg,95.31557454143984,0.9531557454143984,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CL2,1049165.2011027331,kg,104.74823432118419,1.0474823432118419,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,HCL,15371833.502904745,kg,105.674984265096,1.05674984265096,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,H2SO4,24353628.666497465,kg,103.59348230602157,1.0359348230602157,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,HF,3428322.489002339,kg,105.87082117706981,1.058708211770698,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,DIOX,1.861130004026939,kg,104.31090467295914,1.0431090467295914,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PFAS,1025.3141213559775,kg,172.2090452584218,1.722090452584218,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CHL_SOLV,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PB,225974508.6443158,kg,108.82440367808988,1.0882440367808988,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,HG,1042012.7692314406,kg,108.74295162667586,1.0874295162667587,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,AS,49879601.82817502,kg,108.72539994995216,1.0872539994995216,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CD,58842.858437313094,kg,104.80611573335553,1.0480611573335552,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CR,792506.7521008159,kg,104.26397873549472,1.0426397873549471,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,NI,1649042.7835958328,kg,106.33528806443582,1.0633528806443582,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,MN,12506625.206021849,kg,105.13459495732288,1.0513459495732287,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,CU,3375147.4063317445,kg,109.16072586889047,1.0916072586889047,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,ZN,122919652.04605101,kg,108.66736290524639,1.086673629052464,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,SE,285493.25080089574,kg,108.85776211307723,1.0885776211307723,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,COB,164202.40961186923,kg,98.46337770090767,0.9846337770090767,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,SB,119525.69459638483,kg,106.74629098334793,1.0674629098334794,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,BE,19585.632474642574,kg,105.59307465902978,1.0559307465902978,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,TN,1518332480.4153209,kg,100.15649548524183,1.0015649548524184,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,NO3,55995917.131005436,kg,99.059802872121,0.9905980287212099,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,NH3_W,422053.32683949167,kg,97.32415525023403,0.9732415525023402,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,TP,261788581.61175397,kg,101.66514976030938,1.0166514976030938,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,BOD,60790698.33376217,kg,105.07015685461558,1.0507015685461558,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,COD,71071447.03243105,kg,102.11382853085136,1.0211382853085136,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,TSS,620188127.6837969,kg,114.62887609409071,1.1462887609409071,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,OIL,21900929.762664538,kg,109.45612611707163,1.0945612611707163,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,TDS,4251662515.045886,kg,109.9927079265799,1.099927079265799,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PATH,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,THERM,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PEST,19677399.67460944,kg,100.14965372954097,1.0014965372954097,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,SILICA,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,ASBEST,327.82439550673735,kg,104.48774610422743,1.0448774610422742,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2022,1,PHARMA,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CO2,4054995165921.8633,kg,105.22282295880889,1.052228229588089,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CH4,21303517384.313976,kg,106.53892756165666,1.0653892756165666,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,N2O,1303706726.2755427,kg,104.68915775250827,1.0468915775250827,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,FGAS,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PM25,0.0,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PM10,0.0,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,NOX,4914965776.810066,kg,103.92404423208383,1.0392404423208383,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,SO2,1532586196.960056,kg,102.82190078256768,1.0282190078256768,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CO,8169129989.6711,kg,109.96688011323698,1.0996688011323699,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,VOC,4061972215.6351547,kg,106.4232892705189,1.064232892705189,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,NH3_AIR,3114929246.043146,kg,104.66814035525096,1.0466814035525096,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,H2S,7670075.677557027,kg,96.96092265847778,0.9696092265847778,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,BENZ,40979149.56356974,kg,107.48892116996514,1.0748892116996513,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,TXYL,148349788.40594545,kg,110.0008953744478,1.100008953744478,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,MEOH,66927345.27323041,kg,99.27960646318955,0.9927960646318955,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,FORM,66445174.406032175,kg,106.26762112565218,1.0626762112565218,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,STYR,12612951.435378898,kg,92.92146300384901,0.9292146300384901,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,ETO,96456.04711138581,kg,100.26399476080559,1.0026399476080559,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PHEN,3656346.4565612692,kg,103.29883917657334,1.0329883917657334,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CYAN,4150506.155170658,kg,93.27826495927567,0.9327826495927567,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CL2,1034783.2808731777,kg,103.31234915399541,1.033123491539954,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,HCL,14773251.178971525,kg,101.55997887871482,1.0155997887871482,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,H2SO4,24171677.88079956,kg,102.81951487156313,1.0281951487156313,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,HF,3371758.2967835832,kg,104.1240492503833,1.041240492503833,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,DIOX,1.8393316383164313,kg,103.08916989745435,1.0308916989745436,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PFAS,899.1709535074646,kg,151.02237275620695,1.5102237275620696,rosso,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CHL_SOLV,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PB,213982400.38362324,kg,103.04926541961007,1.0304926541961006,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,HG,987077.154064626,kg,103.00994996003337,1.0300994996003336,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,AS,47239821.35567893,kg,102.97132058418445,1.0297132058418446,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CD,58487.936772532186,kg,104.17395811791725,1.0417395811791725,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CR,770820.0853117751,kg,101.41083185826953,1.0141083185826953,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,NI,1580380.429532429,kg,101.90773089542557,1.0190773089542557,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,MN,11986813.705684405,kg,100.76489724575941,1.007648972457594,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,CU,3221831.519022929,kg,104.20210583515012,1.0420210583515013,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,ZN,116471181.40208818,kg,102.96657960503977,1.0296657960503977,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,SE,272341.759218578,kg,103.84313588957146,1.0384313588957146,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,COB,163605.96482461752,kg,98.10572175356975,0.9810572175356975,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,SB,114984.12377528822,kg,102.69029413658355,1.0269029413658355,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,BE,19332.695126364593,kg,104.22939991759097,1.0422939991759097,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,TN,1587973066.6039572,kg,104.75032269118019,1.0475032269118019,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,NO3,55685515.862889744,kg,98.51068625779963,0.9851068625779964,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,NH3_W,416784.0162555823,kg,96.1090689833625,0.9610906898336251,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,TP,270101116.96261907,kg,104.89330870494543,1.0489330870494542,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,BOD,59716010.99086626,kg,103.21267584546865,1.0321267584546865,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,COD,68973030.73504896,kg,99.09887201984294,0.9909887201984294,verde,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,TSS,591039071.4460428,kg,109.24127932048594,1.0924127932048595,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,OIL,21217769.255554184,kg,106.04183716062983,1.0604183716062983,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,TDS,4072234645.733414,kg,105.35081615992769,1.053508161599277,arancione,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PATH,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,THERM,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,PEST,20586353.07583076,kg,104.77584265154904,1.0477584265154904,giallo,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
historical,2023,1,SILICA,,kg,,,n.d.,pressione aggregata relativa al 2019; non pericolosita,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
